STATION,NAME,DATE,PRCP,TMAX,TMIN
UK000056225,"OXFORD, UK",06/04/2016,0.04,53,42
UK000056225,"OXFORD, UK",07/04/2016,0.16,57,40
UK000056225,"OXFORD, UK",08/04/2016,0.06,50,38
UK000056225,"OXFORD, UK",09/04/2016,0.07,55,43
UK000056225,"OXFORD, UK",10/04/2016,0.36,56,33
UK000056225,"OXFORD, UK",11/04/2016,0.1,59,44
UK000056225,"OXFORD, UK",12/04/2016,0.04,63,43
UK000056225,"OXFORD, UK",13/04/2016,0.01,62,38
UK000056225,"OXFORD, UK",14/04/2016,0.07,53,46
UK000056225,"OXFORD, UK",15/04/2016,0.22,47,45
UK000056225,"OXFORD, UK",16/04/2016,0.03,54,36
UK000056225,"OXFORD, UK",17/04/2016,0.01,55,33
UK000056225,"OXFORD, UK",18/04/2016,0,59,37
UK000056225,"OXFORD, UK",19/04/2016,0,60,45
UK000056225,"OXFORD, UK",20/04/2016,0,62,36
UK000056225,"OXFORD, UK",21/04/2016,0,52,37
UK000056225,"OXFORD, UK",22/04/2016,0.17,52,43
UK000056225,"OXFORD, UK",23/04/2016,0,51,35
UK000056225,"OXFORD, UK",24/04/2016,0.01,55,37
UK000056225,"OXFORD, UK",25/04/2016,0.2,51,42
UK000056225,"OXFORD, UK",26/04/2016,0,52,34
UK000056225,"OXFORD, UK",27/04/2016,0.02,53,33
UK000056225,"OXFORD, UK",28/04/2016,0.13,53,31
UK000056225,"OXFORD, UK",29/04/2016,0.02,56,38
UK000056225,"OXFORD, UK",30/04/2016,0,60,33
UK000056225,"OXFORD, UK",01/05/2016,0.02,64,35
UK000056225,"OXFORD, UK",02/05/2016,0.07,60,50
UK000056225,"OXFORD, UK",03/05/2016,0,64,39
UK000056225,"OXFORD, UK",04/05/2016,0,69,35
UK000056225,"OXFORD, UK",05/05/2016,0,73,39
UK000056225,"OXFORD, UK",06/05/2016,0,72,42
UK000056225,"OXFORD, UK",07/05/2016,0.3,79,51
UK000056225,"OXFORD, UK",08/05/2016,0,75,51
UK000056225,"OXFORD, UK",09/05/2016,0.2,63,56
UK000056225,"OXFORD, UK",10/05/2016,1.05,65,58
UK000056225,"OXFORD, UK",11/05/2016,0.37,73,56
UK000056225,"OXFORD, UK",12/05/2016,0,62,53
UK000056225,"OXFORD, UK",13/05/2016,0,58,51
UK000056225,"OXFORD, UK",14/05/2016,0,63,44
UK000056225,"OXFORD, UK",15/05/2016,0,65,39
UK000056225,"OXFORD, UK",16/05/2016,0,64,44
UK000056225,"OXFORD, UK",17/05/2016,0.18,60,44
UK000056225,"OXFORD, UK",18/05/2016,0.09,65,52
UK000056225,"OXFORD, UK",19/05/2016,0,65,50
UK000056225,"OXFORD, UK",20/05/2016,0.1,60,54
UK000056225,"OXFORD, UK",21/05/2016,0.28,64,54
UK000056225,"OXFORD, UK",22/05/2016,0,66,50
UK000056225,"OXFORD, UK",23/05/2016,0,62,45
UK000056225,"OXFORD, UK",24/05/2016,0,55,43
UK000056225,"OXFORD, UK",25/05/2016,0,66,43
UK000056225,"OXFORD, UK",26/05/2016,0,68,49
UK000056225,"OXFORD, UK",27/05/2016,0,69,49
UK000056225,"OXFORD, UK",28/05/2016,0,65,49
UK000056225,"OXFORD, UK",29/05/2016,0,64,46
UK000056225,"OXFORD, UK",30/05/2016,0,57,52
UK000056225,"OXFORD, UK",31/05/2016,0.53,55,51
UK000056225,"OXFORD, UK",01/06/2016,0,58,52
UK000056225,"OXFORD, UK",02/06/2016,0,59,49
UK000056225,"OXFORD, UK",03/06/2016,0,68,48
UK000056225,"OXFORD, UK",04/06/2016,0,72,49
UK000056225,"OXFORD, UK",05/06/2016,0,78,52
UK000056225,"OXFORD, UK",06/06/2016,0,75,50
UK000056225,"OXFORD, UK",07/06/2016,0.29,78,53
UK000056225,"OXFORD, UK",08/06/2016,0,73,58
UK000056225,"OXFORD, UK",09/06/2016,0,72,51
UK000056225,"OXFORD, UK",10/06/2016,0,67,58
UK000056225,"OXFORD, UK",11/06/2016,0.17,66,59
UK000056225,"OXFORD, UK",12/06/2016,0.18,66,57
UK000056225,"OXFORD, UK",13/06/2016,0.17,65,53
UK000056225,"OXFORD, UK",14/06/2016,0,70,55
UK000056225,"OXFORD, UK",15/06/2016,0.53,68,54
UK000056225,"OXFORD, UK",16/06/2016,0.43,68,53
UK000056225,"OXFORD, UK",17/06/2016,0.03,65,54
UK000056225,"OXFORD, UK",18/06/2016,0,67,53
UK000056225,"OXFORD, UK",19/06/2016,0.65,71,51
UK000056225,"OXFORD, UK",20/06/2016,0.08,67,59
UK000056225,"OXFORD, UK",21/06/2016,0.07,71,55
UK000056225,"OXFORD, UK",22/06/2016,0.02,69,58
UK000056225,"OXFORD, UK",23/06/2016,0.01,69,59
UK000056225,"OXFORD, UK",24/06/2016,0.25,65,52
UK000056225,"OXFORD, UK",25/06/2016,0.52,68,51
UK000056225,"OXFORD, UK",26/06/2016,0.09,70,53
UK000056225,"OXFORD, UK",27/06/2016,0,68,57
UK000056225,"OXFORD, UK",28/06/2016,0.14,64,49
UK000056225,"OXFORD, UK",29/06/2016,0.08,69,50
UK000056225,"OXFORD, UK",30/06/2016,0.05,67,55
UK000056225,"OXFORD, UK",01/07/2016,0,67,58
UK000056225,"OXFORD, UK",02/07/2016,0.02,72,50
UK000056225,"OXFORD, UK",03/07/2016,0,69,52
UK000056225,"OXFORD, UK",04/07/2016,0.01,70,50
UK000056225,"OXFORD, UK",05/07/2016,0,70,57
UK000056225,"OXFORD, UK",06/07/2016,0,73,48
UK000056225,"OXFORD, UK",07/07/2016,0,72,58
UK000056225,"OXFORD, UK",08/07/2016,0,74,58
UK000056225,"OXFORD, UK",09/07/2016,0.02,73,60
UK000056225,"OXFORD, UK",10/07/2016,0.04,72,62
UK000056225,"OXFORD, UK",11/07/2016,0,65,58
UK000056225,"OXFORD, UK",12/07/2016,0.03,68,53
UK000056225,"OXFORD, UK",13/07/2016,0,71,52
UK000056225,"OXFORD, UK",14/07/2016,0,67,50
UK000056225,"OXFORD, UK",15/07/2016,0,78,52
UK000056225,"OXFORD, UK",16/07/2016,0,80,60
UK000056225,"OXFORD, UK",17/07/2016,0,83,63
UK000056225,"OXFORD, UK",18/07/2016,0,90,58
UK000056225,"OXFORD, UK",19/07/2016,0,85,59
UK000056225,"OXFORD, UK",20/07/2016,0,75,70
UK000056225,"OXFORD, UK",21/07/2016,0,77,57
UK000056225,"OXFORD, UK",22/07/2016,0,85,62
UK000056225,"OXFORD, UK",23/07/2016,0,74,59
UK000056225,"OXFORD, UK",24/07/2016,0,72,58
UK000056225,"OXFORD, UK",25/07/2016,0,72,55
UK000056225,"OXFORD, UK",26/07/2016,0.02,75,54
UK000056225,"OXFORD, UK",27/07/2016,0.01,72,62
UK000056225,"OXFORD, UK",28/07/2016,0,73,55
UK000056225,"OXFORD, UK",29/07/2016,0,73,60
UK000056225,"OXFORD, UK",30/07/2016,0,71,58
UK000056225,"OXFORD, UK",31/07/2016,0,66,54
UK000056225,"OXFORD, UK",01/08/2016,0.45,73,53
UK000056225,"OXFORD, UK",02/08/2016,0.03,74,57
UK000056225,"OXFORD, UK",03/08/2016,0.02,71,62
UK000056225,"OXFORD, UK",04/08/2016,0.01,75,58
UK000056225,"OXFORD, UK",05/08/2016,0,78,54
UK000056225,"OXFORD, UK",06/08/2016,0,74,53
UK000056225,"OXFORD, UK",07/08/2016,0,71,65
UK000056225,"OXFORD, UK",08/08/2016,0,70,55
UK000056225,"OXFORD, UK",09/08/2016,0,68,49
UK000056225,"OXFORD, UK",10/08/2016,0.01,72,50
UK000056225,"OXFORD, UK",11/08/2016,0,76,57
UK000056225,"OXFORD, UK",12/08/2016,0,79,56
UK000056225,"OXFORD, UK",13/08/2016,0,71,59
UK000056225,"OXFORD, UK",14/08/2016,0,77,57
UK000056225,"OXFORD, UK",15/08/2016,0,77,48
UK000056225,"OXFORD, UK",16/08/2016,0,79,50
UK000056225,"OXFORD, UK",17/08/2016,0,78,50
UK000056225,"OXFORD, UK",18/08/2016,0.06,68,58
UK000056225,"OXFORD, UK",19/08/2016,0.16,68,61
UK000056225,"OXFORD, UK",20/08/2016,0.07,71,58
UK000056225,"OXFORD, UK",21/08/2016,0.09,75,58
UK000056225,"OXFORD, UK",22/08/2016,0,85,59
UK000056225,"OXFORD, UK",23/08/2016,0,85,58
UK000056225,"OXFORD, UK",24/08/2016,0.12,74,60
UK000056225,"OXFORD, UK",25/08/2016,0.15,76,63
UK000056225,"OXFORD, UK",26/08/2016,0,71,61
UK000056225,"OXFORD, UK",27/08/2016,0.44,73,54
UK000056225,"OXFORD, UK",28/08/2016,0.01,76,59
UK000056225,"OXFORD, UK",29/08/2016,0,78,58
UK000056225,"OXFORD, UK",30/08/2016,0,72,54
UK000056225,"OXFORD, UK",31/08/2016,0,74,55
UK000056225,"OXFORD, UK",01/09/2016,0.01,68,53
UK000056225,"OXFORD, UK",02/09/2016,0.02,67,56
UK000056225,"OXFORD, UK",03/09/2016,0.27,68,53
UK000056225,"OXFORD, UK",04/09/2016,0.19,72,58
UK000056225,"OXFORD, UK",05/09/2016,0,77,57
UK000056225,"OXFORD, UK",06/09/2016,0,75,57
UK000056225,"OXFORD, UK",07/09/2016,0,72,65
UK000056225,"OXFORD, UK",08/09/2016,0,72,61
UK000056225,"OXFORD, UK",09/09/2016,0.24,66,59
UK000056225,"OXFORD, UK",10/09/2016,0.19,69,63
UK000056225,"OXFORD, UK",11/09/2016,0,72,47
UK000056225,"OXFORD, UK",12/09/2016,0,85,54
UK000056225,"OXFORD, UK",13/09/2016,0,81,57
UK000056225,"OXFORD, UK",14/09/2016,0,78,62
UK000056225,"OXFORD, UK",15/09/2016,0.07,67,57
UK000056225,"OXFORD, UK",16/09/2016,0,61,59
UK000056225,"OXFORD, UK",17/09/2016,0.01,70,52
UK000056225,"OXFORD, UK",18/09/2016,0,62,50
UK000056225,"OXFORD, UK",19/09/2016,0.5,64,55
UK000056225,"OXFORD, UK",20/09/2016,0,69,56
UK000056225,"OXFORD, UK",21/09/2016,0,67,57
UK000056225,"OXFORD, UK",22/09/2016,0,68,56
UK000056225,"OXFORD, UK",23/09/2016,0,69,45
UK000056225,"OXFORD, UK",24/09/2016,0,64,52
UK000056225,"OXFORD, UK",25/09/2016,0.07,62,58
UK000056225,"OXFORD, UK",26/09/2016,0.02,67,49
UK000056225,"OXFORD, UK",27/09/2016,0,73,53
UK000056225,"OXFORD, UK",28/09/2016,0.03,66,55
UK000056225,"OXFORD, UK",29/09/2016,0,65,60
UK000056225,"OXFORD, UK",30/09/2016,0.01,59,49
UK000056225,"OXFORD, UK",01/10/2016,0.14,62,47
UK000056225,"OXFORD, UK",02/10/2016,0,63,43
UK000056225,"OXFORD, UK",03/10/2016,0,65,37
UK000056225,"OXFORD, UK",04/10/2016,0.03,63,44
UK000056225,"OXFORD, UK",05/10/2016,0,58,51
UK000056225,"OXFORD, UK",06/10/2016,0,58,44
UK000056225,"OXFORD, UK",07/10/2016,0,60,47
UK000056225,"OXFORD, UK",08/10/2016,0,58,53
UK000056225,"OXFORD, UK",09/10/2016,0.02,58,42
UK000056225,"OXFORD, UK",10/10/2016,0,60,38
UK000056225,"OXFORD, UK",11/10/2016,0,59,36
UK000056225,"OXFORD, UK",12/10/2016,0.01,56,47
UK000056225,"OXFORD, UK",13/10/2016,0.04,58,42
UK000056225,"OXFORD, UK",14/10/2016,0,62,45
UK000056225,"OXFORD, UK",15/10/2016,0.6,63,47
UK000056225,"OXFORD, UK",16/10/2016,0.04,63,48
UK000056225,"OXFORD, UK",17/10/2016,0.07,56,51
UK000056225,"OXFORD, UK",18/10/2016,0,58,49
UK000056225,"OXFORD, UK",19/10/2016,0,58,45
UK000056225,"OXFORD, UK",20/10/2016,0,55,44
UK000056225,"OXFORD, UK",21/10/2016,0,56,42
UK000056225,"OXFORD, UK",22/10/2016,0,56,39
UK000056225,"OXFORD, UK",23/10/2016,0,56,39
UK000056225,"OXFORD, UK",24/10/2016,0.09,56,46
UK000056225,"OXFORD, UK",25/10/2016,0.01,60,47
UK000056225,"OXFORD, UK",26/10/2016,0,60,48
UK000056225,"OXFORD, UK",27/10/2016,0,58,47
UK000056225,"OXFORD, UK",28/10/2016,0,58,48
UK000056225,"OXFORD, UK",29/10/2016,0,58,54
UK000056225,"OXFORD, UK",30/10/2016,0,62,50
UK000056225,"OXFORD, UK",31/10/2016,0,52,45
UK000056225,"OXFORD, UK",01/11/2016,0,52,43
UK000056225,"OXFORD, UK",02/11/2016,0,53,37
UK000056225,"OXFORD, UK",03/11/2016,0.04,49,34
UK000056225,"OXFORD, UK",04/11/2016,0.08,47,40
UK000056225,"OXFORD, UK",05/11/2016,0,45,36
UK000056225,"OXFORD, UK",06/11/2016,0,47,33
UK000056225,"OXFORD, UK",07/11/2016,0,41,38
UK000056225,"OXFORD, UK",08/11/2016,0.79,48,28
UK000056225,"OXFORD, UK",09/11/2016,0.05,50,32
UK000056225,"OXFORD, UK",10/11/2016,0.02,49,36
UK000056225,"OXFORD, UK",11/11/2016,0.32,52,33
UK000056225,"OXFORD, UK",12/11/2016,0.05,52,36
UK000056225,"OXFORD, UK",13/11/2016,0.02,56,40
UK000056225,"OXFORD, UK",14/11/2016,0.01,58,42
UK000056225,"OXFORD, UK",15/11/2016,0.05,56,51
UK000056225,"OXFORD, UK",16/11/2016,0.1,54,50
UK000056225,"OXFORD, UK",17/11/2016,0.08,44,44
UK000056225,"OXFORD, UK",18/11/2016,0,46,36
UK000056225,"OXFORD, UK",19/11/2016,0.41,43,35
UK000056225,"OXFORD, UK",20/11/2016,0.28,53,37
UK000056225,"OXFORD, UK",21/11/2016,0.39,50,41
UK000056225,"OXFORD, UK",22/11/2016,0.38,47,43
UK000056225,"OXFORD, UK",23/11/2016,0,48,41
UK000056225,"OXFORD, UK",24/11/2016,0,50,42
UK000056225,"OXFORD, UK",25/11/2016,0,47,38
UK000056225,"OXFORD, UK",26/11/2016,0.01,47,41
UK000056225,"OXFORD, UK",27/11/2016,0,48,40
UK000056225,"OXFORD, UK",28/11/2016,0,41,39
UK000056225,"OXFORD, UK",29/11/2016,0,40,27
UK000056225,"OXFORD, UK",30/11/2016,0,42,24
UK000056225,"OXFORD, UK",01/12/2016,0,44,26
UK000056225,"OXFORD, UK",02/12/2016,0.01,46,30
UK000056225,"OXFORD, UK",03/12/2016,0,44,34
UK000056225,"OXFORD, UK",04/12/2016,0,44,30
UK000056225,"OXFORD, UK",05/12/2016,0,51,27
UK000056225,"OXFORD, UK",06/12/2016,0.01,56,27
UK000056225,"OXFORD, UK",07/12/2016,0,58,40
UK000056225,"OXFORD, UK",08/12/2016,0.02,58,51
UK000056225,"OXFORD, UK",09/12/2016,0,50,52
UK000056225,"OXFORD, UK",10/12/2016,0.65,50,50
UK000056225,"OXFORD, UK",11/12/2016,0.01,51,39
UK000056225,"OXFORD, UK",12/12/2016,0.05,54,38
UK000056225,"OXFORD, UK",13/12/2016,0.02,55,43
UK000056225,"OXFORD, UK",14/12/2016,0,52,47
UK000056225,"OXFORD, UK",15/12/2016,0,51,44
UK000056225,"OXFORD, UK",16/12/2016,0,45,44
UK000056225,"OXFORD, UK",17/12/2016,0.01,45,38
UK000056225,"OXFORD, UK",18/12/2016,0,43,41
UK000056225,"OXFORD, UK",19/12/2016,0.02,48,36
UK000056225,"OXFORD, UK",20/12/2016,0.03,51,37
UK000056225,"OXFORD, UK",21/12/2016,0.01,50,38
UK000056225,"OXFORD, UK",22/12/2016,0.04,54,37
UK000056225,"OXFORD, UK",23/12/2016,0.03,56,39
UK000056225,"OXFORD, UK",24/12/2016,0,58,41
UK000056225,"OXFORD, UK",25/12/2016,0.06,46,44
UK000056225,"OXFORD, UK",26/12/2016,0,42,40
UK000056225,"OXFORD, UK",27/12/2016,0,44,31
UK000056225,"OXFORD, UK",28/12/2016,0,47,25
UK000056225,"OXFORD, UK",29/12/2016,0,45,25
UK000056225,"OXFORD, UK",30/12/2016,0,46,29
UK000056225,"OXFORD, UK",31/12/2016,0.31,46,31
UK000056225,"OXFORD, UK",01/01/2017,0.31,41,41
UK000056225,"OXFORD, UK",02/01/2017,0,44,32
UK000056225,"OXFORD, UK",03/01/2017,0.01,49,29
UK000056225,"OXFORD, UK",04/01/2017,0,40,30
UK000056225,"OXFORD, UK",05/01/2017,0,48,26
UK000056225,"OXFORD, UK",06/01/2017,0.25,52,27
UK000056225,"OXFORD, UK",07/01/2017,0.05,50,35
UK000056225,"OXFORD, UK",08/01/2017,0.01,50,47
UK000056225,"OXFORD, UK",09/01/2017,0.08,51,45
UK000056225,"OXFORD, UK",10/01/2017,0,51,37
UK000056225,"OXFORD, UK",11/01/2017,0,43,42
UK000056225,"OXFORD, UK",12/01/2017,0.3,43,39
UK000056225,"OXFORD, UK",13/01/2017,0,43,31
UK000056225,"OXFORD, UK",14/01/2017,0.23,49,30
UK000056225,"OXFORD, UK",15/01/2017,0.28,45,35
UK000056225,"OXFORD, UK",16/01/2017,0.15,42,41
UK000056225,"OXFORD, UK",17/01/2017,0,43,38
UK000056225,"OXFORD, UK",18/01/2017,0,46,31
UK000056225,"OXFORD, UK",19/01/2017,0,42,29
UK000056225,"OXFORD, UK",20/01/2017,0,38,27
UK000056225,"OXFORD, UK",21/01/2017,0,42,27
UK000056225,"OXFORD, UK",22/01/2017,0,41,25
UK000056225,"OXFORD, UK",23/01/2017,0,45,28
UK000056225,"OXFORD, UK",24/01/2017,0.01,40,27
UK000056225,"OXFORD, UK",25/01/2017,0.01,34,29
UK000056225,"OXFORD, UK",26/01/2017,0,45,31
UK000056225,"OXFORD, UK",27/01/2017,0.05,49,26
UK000056225,"OXFORD, UK",28/01/2017,0.02,47,33
UK000056225,"OXFORD, UK",29/01/2017,0.45,47,36
UK000056225,"OXFORD, UK",30/01/2017,0.08,50,38
UK000056225,"OXFORD, UK",31/01/2017,0.24,48,43
UK000056225,"OXFORD, UK",01/02/2017,0.11,53,44
UK000056225,"OXFORD, UK",02/02/2017,0.13,49,47
UK000056225,"OXFORD, UK",03/02/2017,0.15,48,43
UK000056225,"OXFORD, UK",04/02/2017,0,45,36
UK000056225,"OXFORD, UK",05/02/2017,0,45,33
UK000056225,"OXFORD, UK",06/02/2017,0.24,53,29
UK000056225,"OXFORD, UK",07/02/2017,0.34,42,33
UK000056225,"OXFORD, UK",08/02/2017,0,36,38
UK000056225,"OXFORD, UK",09/02/2017,0,37,34
UK000056225,"OXFORD, UK",10/02/2017,0.02,37,33
UK000056225,"OXFORD, UK",11/02/2017,0.06,42,32
UK000056225,"OXFORD, UK",12/02/2017,0.01,53,33
UK000056225,"OXFORD, UK",13/02/2017,0,50,34
UK000056225,"OXFORD, UK",14/02/2017,0,51,35
UK000056225,"OXFORD, UK",15/02/2017,0.18,54,38
UK000056225,"OXFORD, UK",16/02/2017,0.02,55,42
UK000056225,"OXFORD, UK",17/02/2017,0,50,44
UK000056225,"OXFORD, UK",18/02/2017,0,53,42
UK000056225,"OXFORD, UK",19/02/2017,0,60,38
UK000056225,"OXFORD, UK",20/02/2017,0,55,47
UK000056225,"OXFORD, UK",21/02/2017,0,55,49
UK000056225,"OXFORD, UK",22/02/2017,0.02,51,51
UK000056225,"OXFORD, UK",23/02/2017,0.03,49,48
UK000056225,"OXFORD, UK",24/02/2017,0.02,51,35
UK000056225,"OXFORD, UK",25/02/2017,0.1,53,40
UK000056225,"OXFORD, UK",26/02/2017,0.13,48,40
UK000056225,"OXFORD, UK",27/02/2017,0.09,45,44
UK000056225,"OXFORD, UK",28/02/2017,0.06,49,35
UK000056225,"OXFORD, UK",01/03/2017,0.09,52,39
UK000056225,"OXFORD, UK",02/03/2017,0.08,53,41
UK000056225,"OXFORD, UK",03/03/2017,0.43,53,41
UK000056225,"OXFORD, UK",04/03/2017,0.15,52,41
UK000056225,"OXFORD, UK",05/03/2017,0.2,52,41
UK000056225,"OXFORD, UK",06/03/2017,0.02,52,35
UK000056225,"OXFORD, UK",07/03/2017,0.15,58,38
UK000056225,"OXFORD, UK",08/03/2017,0.02,60,44
UK000056225,"OXFORD, UK",09/03/2017,0.01,55,46
UK000056225,"OXFORD, UK",10/03/2017,0.01,60,45
UK000056225,"OXFORD, UK",11/03/2017,0.08,57,47
UK000056225,"OXFORD, UK",12/03/2017,0.04,61,46
UK000056225,"OXFORD, UK",13/03/2017,0,59,38
UK000056225,"OXFORD, UK",14/03/2017,0,61,46
UK000056225,"OXFORD, UK",15/03/2017,0,52,44
UK000056225,"OXFORD, UK",16/03/2017,0,55,42
UK000056225,"OXFORD, UK",17/03/2017,0,58,36
UK000056225,"OXFORD, UK",18/03/2017,0,56,44
UK000056225,"OXFORD, UK",19/03/2017,0.01,56,51
UK000056225,"OXFORD, UK",20/03/2017,0.1,53,51
UK000056225,"OXFORD, UK",21/03/2017,0.03,50,37
UK000056225,"OXFORD, UK",22/03/2017,0.26,55,41
UK000056225,"OXFORD, UK",23/03/2017,0,56,36
UK000056225,"OXFORD, UK",24/03/2017,0,59,42
UK000056225,"OXFORD, UK",25/03/2017,0,61,35
UK000056225,"OXFORD, UK",26/03/2017,0,56,37
UK000056225,"OXFORD, UK",27/03/2017,0.04,63,38
UK000056225,"OXFORD, UK",28/03/2017,0.01,60,39
UK000056225,"OXFORD, UK",29/03/2017,0.01,70,45
UK000056225,"OXFORD, UK",30/03/2017,0,63,54
UK000056225,"OXFORD, UK",31/03/2017,0,63,53
UK000056225,"OXFORD, UK",01/04/2017,0,58,46
UK000056225,"OXFORD, UK",02/04/2017,0,62,40
UK000056225,"OXFORD, UK",03/04/2017,0,60,37
UK000056225,"OXFORD, UK",04/04/2017,0,59,49
UK000056225,"OXFORD, UK",05/04/2017,0,62,38
UK000056225,"OXFORD, UK",06/04/2017,0,61,39
UK000056225,"OXFORD, UK",07/04/2017,0,69,37
UK000056225,"OXFORD, UK",08/04/2017,0,75,36
UK000056225,"OXFORD, UK",09/04/2017,0,57,41
UK000056225,"OXFORD, UK",10/04/2017,0,60,44
UK000056225,"OXFORD, UK",11/04/2017,0,62,40
UK000056225,"OXFORD, UK",12/04/2017,0,56,40
UK000056225,"OXFORD, UK",13/04/2017,0,59,40
UK000056225,"OXFORD, UK",14/04/2017,0,58,41
UK000056225,"OXFORD, UK",15/04/2017,0,58,49
UK000056225,"OXFORD, UK",16/04/2017,0.04,54,43
UK000056225,"OXFORD, UK",17/04/2017,0,54,45
UK000056225,"OXFORD, UK",18/04/2017,0,58,39
UK000056225,"OXFORD, UK",19/04/2017,0,58,36
UK000056225,"OXFORD, UK",20/04/2017,0.02,60,42
UK000056225,"OXFORD, UK",21/04/2017,0,62,43
UK000056225,"OXFORD, UK",22/04/2017,0,60,47
UK000056225,"OXFORD, UK",23/04/2017,0,58,38
UK000056225,"OXFORD, UK",24/04/2017,0,52,41
UK000056225,"OXFORD, UK",25/04/2017,0.02,51,33
UK000056225,"OXFORD, UK",26/04/2017,0.02,51,33
UK000056225,"OXFORD, UK",27/04/2017,0,56,32
UK000056225,"OXFORD, UK",28/04/2017,0,58,42
UK000056225,"OXFORD, UK",29/04/2017,0,63,38
UK000056225,"OXFORD, UK",30/04/2017,0.1,66,47
UK000056225,"OXFORD, UK",01/05/2017,0,67,47
UK000056225,"OXFORD, UK",02/05/2017,0,54,40
UK000056225,"OXFORD, UK",03/05/2017,0.01,60,44
UK000056225,"OXFORD, UK",04/05/2017,0,62,48
UK000056225,"OXFORD, UK",05/05/2017,0,57,42
UK000056225,"OXFORD, UK",06/05/2017,0,66,48
UK000056225,"OXFORD, UK",07/05/2017,0,54,47
UK000056225,"OXFORD, UK",08/05/2017,0,53,43
UK000056225,"OXFORD, UK",09/05/2017,0,66,44
UK000056225,"OXFORD, UK",10/05/2017,0,70,33
UK000056225,"OXFORD, UK",11/05/2017,0.09,66,40
UK000056225,"OXFORD, UK",12/05/2017,0.05,64,52
UK000056225,"OXFORD, UK",13/05/2017,0.39,66,52
UK000056225,"OXFORD, UK",14/05/2017,0.02,68,51
UK000056225,"OXFORD, UK",15/05/2017,0.02,71,49
UK000056225,"OXFORD, UK",16/05/2017,0.25,61,56
UK000056225,"OXFORD, UK",17/05/2017,0.89,64,58
UK000056225,"OXFORD, UK",18/05/2017,0.07,62,45
UK000056225,"OXFORD, UK",19/05/2017,0.09,61,49
UK000056225,"OXFORD, UK",20/05/2017,0.19,66,44
UK000056225,"OXFORD, UK",21/05/2017,0,75,45
UK000056225,"OXFORD, UK",22/05/2017,0,72,50
UK000056225,"OXFORD, UK",23/05/2017,0,79,51
UK000056225,"OXFORD, UK",24/05/2017,0,80,54
UK000056225,"OXFORD, UK",25/05/2017,0,81,55
UK000056225,"OXFORD, UK",26/05/2017,0.08,73,57
UK000056225,"OXFORD, UK",27/05/2017,0,74,56
UK000056225,"OXFORD, UK",28/05/2017,0.2,66,52
UK000056225,"OXFORD, UK",29/05/2017,0.16,68,57
UK000056225,"OXFORD, UK",30/05/2017,0,72,54
UK000056225,"OXFORD, UK",31/05/2017,0,77,54
UK000056225,"OXFORD, UK",01/06/2017,0,71,54
UK000056225,"OXFORD, UK",02/06/2017,0.01,69,57
UK000056225,"OXFORD, UK",03/06/2017,0,66,54
UK000056225,"OXFORD, UK",04/06/2017,0,62,47
UK000056225,"OXFORD, UK",05/06/2017,0.69,63,51
UK000056225,"OXFORD, UK",06/06/2017,0.05,67,49
UK000056225,"OXFORD, UK",07/06/2017,0.02,65,50
UK000056225,"OXFORD, UK",08/06/2017,0.02,69,55
UK000056225,"OXFORD, UK",09/06/2017,0.01,72,52
UK000056225,"OXFORD, UK",10/06/2017,0.06,70,56
UK000056225,"OXFORD, UK",11/06/2017,0,68,58
UK000056225,"OXFORD, UK",12/06/2017,0,74,55
UK000056225,"OXFORD, UK",13/06/2017,0,79,50
UK000056225,"OXFORD, UK",14/06/2017,0,72,52
UK000056225,"OXFORD, UK",15/06/2017,0,74,56
UK000056225,"OXFORD, UK",16/06/2017,0,85,51
UK000056225,"OXFORD, UK",17/06/2017,0,86,56
UK000056225,"OXFORD, UK",18/06/2017,0,88,61
UK000056225,"OXFORD, UK",19/06/2017,0,87,64
UK000056225,"OXFORD, UK",20/06/2017,0,90,64
UK000056225,"OXFORD, UK",21/06/2017,0,74,57
UK000056225,"OXFORD, UK",22/06/2017,0,69,62
UK000056225,"OXFORD, UK",23/06/2017,0,75,53
UK000056225,"OXFORD, UK",24/06/2017,0,72,60
UK000056225,"OXFORD, UK",25/06/2017,0,74,57
UK000056225,"OXFORD, UK",26/06/2017,0,70,52
UK000056225,"OXFORD, UK",27/06/2017,0.34,62,58
UK000056225,"OXFORD, UK",28/06/2017,0,63,57
UK000056225,"OXFORD, UK",29/06/2017,0,70,52
UK000056225,"OXFORD, UK",30/06/2017,0,74,54
UK000056225,"OXFORD, UK",01/07/2017,0,74,57
UK000056225,"OXFORD, UK",02/07/2017,0,75,57
UK000056225,"OXFORD, UK",03/07/2017,0,76,57
UK000056225,"OXFORD, UK",04/07/2017,0,84,55
UK000056225,"OXFORD, UK",05/07/2017,0,90,54
UK000056225,"OXFORD, UK",06/07/2017,0,85,60
UK000056225,"OXFORD, UK",07/07/2017,0,79,59
UK000056225,"OXFORD, UK",08/07/2017,0,83,62
UK000056225,"OXFORD, UK",09/07/2017,0,76,64
UK000056225,"OXFORD, UK",10/07/2017,0,66,60
UK000056225,"OXFORD, UK",11/07/2017,0.6,71,56
UK000056225,"OXFORD, UK",12/07/2017,0,73,55
UK000056225,"OXFORD, UK",13/07/2017,0,73,58
UK000056225,"OXFORD, UK",14/07/2017,0,70,58
UK000056225,"OXFORD, UK",15/07/2017,0.02,77,58
UK000056225,"OXFORD, UK",16/07/2017,0,78,60
